x1,y1,x2,y2
4840000,360000,5635000,360000
5635000,360000,5635000,164080
5635000,164080,9470000,164080
9470000,164080,9470000,2862000
9470000,2862000,7760000,2862000
7760000,2862000,7760000,4520000
7760000,4520000,6120000,4520000
8440000,6198998,7288003,6198998
7288003,6198998,7288003,5991000
7288003,5991000,5975512,5991000
5975512,5991000,5975512,3560000
5975512,3560000,2920000,3560000
9639000,1240000,9639000,2862000
9639000,2862000,7760000,2862000
7760000,2862000,7760000,3532920
7760000,3532920,2920000,3532920
2920000,3532920,2920000,3560000
2040000,6198998,2040000,6028000
2040000,6028000,5975512,6028000
5975512,6028000,5975512,3560000
5975512,3560000,2920000,3560000
760000,6198998,760000,6059000
760000,6059000,5975512,6059000
5975512,6059000,5975512,3593999
5975512,3593999,2920000,3593999
2920000,3593999,2920000,3560000
6520000,40000,6520000,164080
6520000,164080,9470000,164080
9470000,164080,9470000,2862000
9470000,2862000,7760000,2862000
7760000,2862000,7760000,3532920
7760000,3532920,2920000,3532920
2920000,3532920,2920000,3560000
5800000,4440000,9072652,4440000
9072652,4440000,9072652,5160000
9072652,5160000,9080000,5160000
9490000,2200000,9490000,2200000
9490000,2200000,9490000,2862000
9490000,2862000,7760000,2862000
7760000,2862000,7760000,2950000
7760000,2950000,6760000,2950000
6760000,2950000,6760000,2912000
190000,3336000,190000,3272000
190000,3272000,675000,3272000
675000,3272000,675000,2280000
675000,2280000,3560000,2280000
190000,3336000,190000,3272000
190000,3272000,675000,3272000
675000,3272000,675000,2280000
675000,2280000,3560000,2280000
190000,3336000,190000,3272000
190000,3272000,675000,3272000
675000,3272000,675000,2307000
675000,2307000,3560000,2307000
3560000,2307000,3560000,2280000
9080000,5160000,9080000,3509000
9080000,3509000,9678984,3509000
9678984,3509000,9678984,149000
9678984,149000,8035140,149000
8035140,149000,8035140,164080
8035140,164080,3560000,164080
3560000,164080,3560000,2280000
9080000,5160000,9080000,3509000
9080000,3509000,9678984,3509000
9678984,3509000,9678984,149000
9678984,149000,8035140,149000
8035140,149000,8035140,164080
8035140,164080,3560000,164080
3560000,164080,3560000,2280000
9080000,5160000,9080000,3509000
9080000,3509000,9678984,3509000
9678984,3509000,9678984,149000
9678984,149000,8035140,149000
8035140,149000,8035140,164080
8035140,164080,3560000,164080
3560000,164080,3560000,2280000
2920000,3560000,2920000,3265000
2920000,3265000,9072652,3265000
9072652,3265000,9072652,2253000
9072652,2253000,9470000,2253000
9470000,2253000,9470000,164080
9470000,164080,3560000,164080
3560000,164080,3560000,2280000
360000,360000,3560000,360000
3560000,360000,3560000,2280000
130000,3554000,130000,3272000
130000,3272000,675000,3272000
675000,3272000,675000,2307000
675000,2307000,3560000,2307000
3560000,2307000,3560000,2280000
130000,3554000,130000,3272000
130000,3272000,675000,3272000
675000,3272000,675000,2280000
675000,2280000,3560000,2280000
7880000,5480000,7880000,2553919
7880000,2553919,9470000,2553919
9470000,2553919,9470000,164080
9470000,164080,3560000,164080
3560000,164080,3560000,2280000
8944000,3226998,8944000,2253000
8944000,2253000,9470000,2253000
9470000,2253000,9470000,164080
9470000,164080,3560000,164080
3560000,164080,3560000,2280000
2920000,3560000,7041000,3560000
7041000,3560000,7041000,6234080
7041000,6234080,8390000,6234080
8390000,6234080,8390000,6198998
8390000,6198998,8440000,6198998
360000,360000,5635000,360000
5635000,360000,5635000,164080
5635000,164080,9470000,164080
9470000,164080,9470000,2862000
9470000,2862000,8680000,2862000
8680000,2862000,8680000,6198998
8680000,6198998,8440000,6198998
130000,3554000,130000,5313000
130000,5313000,34000,5313000
34000,5313000,34000,6090000
34000,6090000,7041000,6090000
7041000,6090000,7041000,6234080
7041000,6234080,8440000,6234080
8440000,6234080,8440000,6198998
130000,3554000,130000,5313000
130000,5313000,34000,5313000
34000,5313000,34000,6059000
34000,6059000,5975512,6059000
5975512,6059000,5975512,3079998
5975512,3079998,4680000,3079998
3560000,2280000,5641000,2280000
5641000,2280000,5641000,164080
5641000,164080,9470000,164080
9470000,164080,9470000,2862000
9470000,2862000,7760000,2862000
7760000,2862000,7760000,3039999
7760000,3039999,4680000,3039999
4680000,3039999,4680000,3079998
3560000,2280000,675000,2280000
675000,2280000,675000,3283000
675000,3283000,215168,3283000
215168,3283000,215168,3336000
215168,3336000,190000,3336000
190000,3336000,190000,3566920
190000,3566920,107000,3566920
107000,3566920,107000,5313000
107000,5313000,34000,5313000
34000,5313000,34000,6059000
34000,6059000,5000000,6059000
5000000,6059000,5000000,5640000
190000,3336000,190000,3566920
190000,3566920,107000,3566920
107000,3566920,107000,5313000
107000,5313000,34000,5313000
34000,5313000,34000,6059000
34000,6059000,4770000,6059000
4770000,6059000,4770000,5640000
4770000,5640000,5000000,5640000
3560000,2280000,5641000,2280000
5641000,2280000,5641000,164080
5641000,164080,9482000,164080
9482000,164080,9482000,2200000
9482000,2200000,9490000,2200000
9490000,2200000,9490000,2862000
9490000,2862000,7760000,2862000
7760000,2862000,7760000,4799120
7760000,4799120,5041480,4799120
5041480,4799120,5041480,5640000
5041480,5640000,5000000,5640000
9490000,2200000,9490000,2862000
9490000,2862000,7760000,2862000
7760000,2862000,7760000,4799120
7760000,4799120,5041480,4799120
5041480,4799120,5041480,5640000
5041480,5640000,5000000,5640000
4840000,6120000,4840000,4799120
4840000,4799120,8040000,4799120
8040000,4799120,8040000,2920000
4840000,6120000,7041000,6120000
7041000,6120000,7041000,2950000
7041000,2950000,8040000,2950000
8040000,2950000,8040000,2920000
4840000,6120000,4840000,4799120
4840000,4799120,8040000,4799120
8040000,4799120,8040000,2920000
5800000,4440000,8944000,4440000
8944000,4440000,8944000,3226998
2920000,3560000,2920000,3265000
2920000,3265000,9072652,3265000
9072652,3265000,9072652,2253000
9072652,2253000,9470000,2253000
9470000,2253000,9470000,164080
9470000,164080,360000,164080
360000,164080,360000,360000
2920000,3560000,5975512,3560000
5975512,3560000,5975512,6059000
5975512,6059000,34000,6059000
34000,6059000,34000,5254000
34000,5254000,146000,5254000
146000,5254000,146000,3336000
146000,3336000,190000,3336000
360000,360000,5635000,360000
5635000,360000,5635000,164080
5635000,164080,9470000,164080
9470000,164080,9470000,2862000
9470000,2862000,7760000,2862000
7760000,2862000,7760000,2950000
7760000,2950000,6120000,2950000
6120000,2950000,6120000,2280000
360000,360000,5635000,360000
5635000,360000,5635000,164080
5635000,164080,9482000,164080
9482000,164080,9482000,2200000
9482000,2200000,9490000,2200000
360000,360000,5635000,360000
5635000,360000,5635000,164080
5635000,164080,9470000,164080
9470000,164080,9470000,2862000
9470000,2862000,7760000,2862000
7760000,2862000,7760000,4040000
7760000,4040000,6840000,4040000
360000,360000,5635000,360000
5635000,360000,5635000,164080
5635000,164080,9000000,164080
9000000,164080,9000000,161080
130000,3554000,130000,5313000
130000,5313000,34000,5313000
34000,5313000,34000,6059000
34000,6059000,5975512,6059000
5975512,6059000,5975512,3119999
5975512,3119999,4680000,3119999
4680000,3119999,4680000,3079998
130000,3554000,130000,3554000
130000,3554000,130000,3554000
9490000,2200000,9470000,2200000
9470000,2200000,9470000,164080
9470000,164080,675000,164080
675000,164080,675000,3283000
675000,3283000,215168,3283000
215168,3283000,215168,3336000
215168,3336000,190000,3336000
9490000,2200000,9490000,2862000
9490000,2862000,8977000,2862000
8977000,2862000,8977000,5160000
8977000,5160000,9080000,5160000
9490000,2200000,9490000,2862000
9490000,2862000,8977000,2862000
8977000,2862000,8977000,5160000
8977000,5160000,9080000,5160000
9490000,2200000,9490000,2862000
9490000,2862000,8977000,2862000
8977000,2862000,8977000,5160000
8977000,5160000,9080000,5160000
4840000,360000,5635000,360000
5635000,360000,5635000,164080
5635000,164080,9482000,164080
9482000,164080,9482000,2200000
9482000,2200000,9490000,2200000
3560000,2280000,5641000,2280000
5641000,2280000,5641000,164080
5641000,164080,9482000,164080
9482000,164080,9482000,2200000
9482000,2200000,9490000,2200000
3560000,2280000,5641000,2280000
5641000,2280000,5641000,164080
5641000,164080,9482000,164080
9482000,164080,9482000,2200000
9482000,2200000,9490000,2200000
8440000,6198998,8703000,6198998
8703000,6198998,8703000,2253000
8703000,2253000,9482000,2253000
9482000,2253000,9482000,2200000
9482000,2200000,9490000,2200000
3560000,2280000,5641000,2280000
5641000,2280000,5641000,164080
5641000,164080,9482000,164080
9482000,164080,9482000,2200000
9482000,2200000,9490000,2200000
9639000,1240000,9470000,1240000
9470000,1240000,9470000,164080
9470000,164080,3560000,164080
3560000,164080,3560000,2280000
8440000,6198998,7288003,6198998
7288003,6198998,7288003,6234080
7288003,6234080,5041480,6234080
5041480,6234080,5041480,6120000
5041480,6120000,4840000,6120000
9639000,5320000,9639000,4498000
9639000,4498000,9678984,4498000
9678984,4498000,9678984,2285000
9678984,2285000,9490000,2285000
9490000,2285000,9490000,2200000
6520000,40000,5641000,40000
5641000,40000,5641000,2894420
5641000,2894420,675000,2894420
675000,2894420,675000,3283000
675000,3283000,215168,3283000
215168,3283000,215168,3336000
215168,3336000,190000,3336000
8440000,6198998,7288003,6198998
7288003,6198998,7288003,6238700
7288003,6238700,146000,6238700
146000,6238700,146000,6017000
146000,6017000,34000,6017000
34000,6017000,34000,5254000
34000,5254000,146000,5254000
146000,5254000,146000,3336000
146000,3336000,190000,3336000
8440000,6198998,8703000,6198998
8703000,6198998,8703000,2253000
8703000,2253000,9482000,2253000
9482000,2253000,9482000,2200000
9482000,2200000,9490000,2200000
760000,6198998,760000,6059000
760000,6059000,7041000,6059000
7041000,6059000,7041000,3265000
7041000,3265000,9072652,3265000
9072652,3265000,9072652,2253000
9072652,2253000,9482000,2253000
9482000,2253000,9482000,2200000
9482000,2200000,9490000,2200000
8440000,6198998,7288003,6198998
7288003,6198998,7288003,5991000
7288003,5991000,5975512,5991000
5975512,5991000,5975512,3119999
5975512,3119999,4680000,3119999
4680000,3119999,4680000,3079998
8440000,6198998,7288003,6198998
7288003,6198998,7288003,5991000
7288003,5991000,5975512,5991000
5975512,5991000,5975512,3119999
5975512,3119999,4680000,3119999
4680000,3119999,4680000,3079998
8440000,6198998,7288003,6198998
7288003,6198998,7288003,5991000
7288003,5991000,5975512,5991000
5975512,5991000,5975512,3079998
5975512,3079998,4680000,3079998
190000,3336000,190000,3272000
190000,3272000,675000,3272000
675000,3272000,675000,2307000
675000,2307000,3560000,2307000
3560000,2307000,3560000,2280000
3560000,2280000,675000,2280000
675000,2280000,675000,3283000
675000,3283000,215168,3283000
215168,3283000,215168,3336000
215168,3336000,190000,3336000
190000,3336000,190000,3272000
190000,3272000,675000,3272000
675000,3272000,675000,2280000
675000,2280000,3560000,2280000
8440000,6198998,7288003,6198998
7288003,6198998,7288003,6234080
7288003,6234080,4840000,6234080
4840000,6234080,4840000,6120000
3560000,2280000,3560000,2280000
3560000,2280000,5641000,2280000
5641000,2280000,5641000,164080
5641000,164080,9470000,164080
9470000,164080,9470000,2862000
9470000,2862000,7760000,2862000
7760000,2862000,7760000,2950000
7760000,2950000,6808000,2950000
6808000,2950000,6808000,2912000
6808000,2912000,6760000,2912000
8440000,6198998,8440000,6108000
8440000,6108000,8703000,6108000
8703000,6108000,8703000,2253000
8703000,2253000,9470000,2253000
9470000,2253000,9470000,164080
9470000,164080,5041480,164080
5041480,164080,5041480,360000
5041480,360000,4840000,360000
8440000,6198998,8440000,6108000
8440000,6108000,8703000,6108000
8703000,6108000,8703000,2253000
8703000,2253000,9470000,2253000
9470000,2253000,9470000,164080
9470000,164080,5041480,164080
5041480,164080,5041480,360000
5041480,360000,4840000,360000
8440000,6198998,8440000,6108000
8440000,6108000,8703000,6108000
8703000,6108000,8703000,2253000
8703000,2253000,9470000,2253000
9470000,2253000,9470000,164080
9470000,164080,5041480,164080
5041480,164080,5041480,360000
5041480,360000,4840000,360000
8440000,6198998,8440000,6108000
8440000,6108000,8703000,6108000
8703000,6108000,8703000,2253000
8703000,2253000,9470000,2253000
9470000,2253000,9470000,164080
9470000,164080,4840000,164080
4840000,164080,4840000,360000
8440000,6198998,8440000,6108000
8440000,6108000,8703000,6108000
8703000,6108000,8703000,2253000
8703000,2253000,9470000,2253000
9470000,2253000,9470000,164080
9470000,164080,4840000,164080
4840000,164080,4840000,360000
9639000,1240000,9639000,2862000
9639000,2862000,8944000,2862000
8944000,2862000,8944000,3226998
9639000,1240000,9639000,2862000
9639000,2862000,8760000,2862000
8760000,2862000,8760000,3880000
8440000,6198998,8703000,6198998
8703000,6198998,8703000,3919999
8703000,3919999,8760000,3919999
8760000,3919999,8760000,3880000
8440000,6198998,8703000,6198998
8703000,6198998,8703000,3919999
8703000,3919999,8760000,3919999
8760000,3919999,8760000,3880000
8760000,3880000,8760000,2253000
8760000,2253000,9470000,2253000
9470000,2253000,9470000,164080
9470000,164080,3560000,164080
3560000,164080,3560000,2280000
130000,3554000,130000,3272000
130000,3272000,675000,3272000
675000,3272000,675000,2280000
675000,2280000,3560000,2280000
3560000,2280000,3560000,164080
3560000,164080,9470000,164080
9470000,164080,9470000,2862000
9470000,2862000,7760000,2862000
7760000,2862000,7760000,3532920
7760000,3532920,2920000,3532920
2920000,3532920,2920000,3560000
3560000,2280000,360000,2280000
360000,2280000,360000,360000
