x1,y1,x2,y2
22600000,11240000,22600000,11240000
22600000,9640000,22600000,9640000
22600000,9640000,22600000,10440000
22600000,10440000,22600000,10440000
22600000,9640000,22600000,11240000
22600000,11240000,22600000,11240000
22600000,9640000,22600000,9640000
22600000,9640000,22600000,11240000
22600000,11240000,22600000,11240000
10600000,20518000,10600000,20518000
10600000,20518000,12200000,20518000
12200000,20518000,12200000,20518000
12200000,20518000,10600000,20518000
10600000,20518000,10600000,20518000
10600000,20518000,12200000,20518000
10600000,20518000,10600000,20518000
10600000,20518000,12200000,20518000
12200000,20518000,12200000,20518000
12200000,20518000,10600000,20518000
10600000,20518000,10600000,20518000
10600000,20518000,12200000,20518000
12200000,20518000,12200000,20518000
12200000,20518000,10600000,20518000
11400000,20518000,11400000,20518000
11400000,20518000,10600000,20518000
11400000,20518000,11400000,20518000
11400000,20518000,11400000,20518000
11400000,20518000,12200000,20518000
12600000,8280000,12600000,8280000
12600000,8280000,10680000,8280000
10680000,8280000,10680000,8280000
10680000,8280000,12600000,8280000
11400000,20518000,11400000,20518000
11400000,20518000,10600000,20518000
11400000,20518000,11400000,20518000
11400000,20518000,12200000,20518000
11400000,20518000,11400000,20518000
11400000,20518000,12600000,20518000
11400000,20518000,11400000,20518000
11400000,20518000,10600000,20518000
11400000,20518000,11400000,20518000
11400000,20518000,11400000,20518000
11400000,20518000,12200000,20518000
11400000,20518000,11400000,20518000
11400000,20518000,12600000,20518000
9800000,20679998,9800000,20679998
9800000,20679998,11880000,20679998
9800000,20679998,9800000,20679998
9800000,20679998,11880000,20679998
9800000,20679998,9800000,20679998
9800000,20679998,11880000,20679998
7640000,20679998,7640000,20679998
7640000,20679998,9800000,20679998
7640000,20679998,7640000,20679998
7640000,20679998,9800000,20679998
13240000,20679998,14105000,20679998
14105000,20679998,14105000,20577000
14105000,20577000,15480000,20577000
15480000,20577000,15480000,20679998
13240000,20679998,14105000,20679998
14105000,20679998,14105000,20577000
14105000,20577000,15480000,20577000
15480000,20577000,15480000,20679998
13240000,20679998,14105000,20679998
14105000,20679998,14105000,20577000
14105000,20577000,16440000,20577000
16440000,20577000,16440000,20679998
13240000,20679998,14105000,20679998
14105000,20679998,14105000,20577000
14105000,20577000,16440000,20577000
16440000,20577000,16440000,20679998
13240000,20679998,14105000,20679998
14105000,20679998,14105000,20577000
14105000,20577000,16440000,20577000
16440000,20577000,16440000,20679998
9800000,20679998,11331144,20679998
11331144,20679998,11331144,20577000
11331144,20577000,13240000,20577000
13240000,20577000,13240000,20679998
9800000,20679998,11331144,20679998
11331144,20679998,11331144,20577000
11331144,20577000,13240000,20577000
13240000,20577000,13240000,20679998
12600000,8280000,12600000,8280000
12600000,8280000,16360000,8280000
13960000,1960000,14640000,1960000
14640000,1960000,14640000,1403998
14640000,1403998,18294000,1403998
18294000,1403998,18294000,1960000
18294000,1960000,18360000,1960000
120000,19560000,120000,18888000
120000,18888000,1308000,18888000
1308000,18888000,1308000,14885000
1308000,14885000,201000,14885000
201000,14885000,201000,14600000
201000,14600000,120000,14600000
16360000,8280000,16360000,8280000
16360000,8280000,10680000,8280000
16360000,8280000,16360000,8280000
16360000,8280000,10680000,8280000
7960000,8920000,7960000,8920000
7960000,8920000,14600000,8920000
7960000,8920000,7960000,8920000
7960000,8920000,14600000,8920000
14600000,8920000,14600000,8920000
14600000,8920000,7960000,8920000
7960000,8920000,7960000,8920000
7960000,8920000,14600000,8920000
7960000,8920000,7960000,8920000
7960000,8920000,14600000,8920000
7960000,8920000,7960000,8663368
7960000,8663368,8779000,8663368
8779000,8663368,8779000,220000
8779000,220000,7960000,220000
7960000,220000,7960000,119998
7960000,8920000,7960000,8663368
7960000,8663368,8779000,8663368
8779000,8663368,8779000,220000
8779000,220000,7960000,220000
7960000,220000,7960000,119998
7960000,8920000,7960000,8663368
7960000,8663368,8779000,8663368
8779000,8663368,8779000,220000
8779000,220000,7960000,220000
7960000,220000,7960000,119998
7960000,8920000,7960000,8663368
7960000,8663368,8779000,8663368
8779000,8663368,8779000,220000
8779000,220000,7960000,220000
7960000,220000,7960000,119998
7960000,8920000,7960000,8663368
7960000,8663368,8779000,8663368
8779000,8663368,8779000,220000
8779000,220000,7960000,220000
7960000,220000,7960000,119998
22280000,16920000,22280000,12958000
22280000,12958000,22825000,12958000
22825000,12958000,22825000,11596000
22825000,11596000,22609000,11596000
22609000,11596000,22609000,6648000
22609000,6648000,21649000,6648000
21649000,6648000,21649000,4760000
21649000,4760000,22280000,4760000
22280000,16920000,22280000,12958000
22280000,12958000,22825000,12958000
22825000,12958000,22825000,11596000
22825000,11596000,22609000,11596000
22609000,11596000,22609000,6648000
22609000,6648000,21649000,6648000
21649000,6648000,21649000,4760000
21649000,4760000,22280000,4760000
22280000,16920000,22280000,12958000
22280000,12958000,22825000,12958000
22825000,12958000,22825000,11596000
22825000,11596000,22609000,11596000
22609000,11596000,22609000,6648000
22609000,6648000,21649000,6648000
21649000,6648000,21649000,4760000
21649000,4760000,22280000,4760000
22280000,16920000,22280000,12958000
22280000,12958000,22825000,12958000
22825000,12958000,22825000,11596000
22825000,11596000,22609000,11596000
22609000,11596000,22609000,6648000
22609000,6648000,21649000,6648000
21649000,6648000,21649000,4760000
21649000,4760000,22280000,4760000
12600000,8280000,12600000,12809740
12600000,12809740,11015000,12809740
11015000,12809740,11015000,20518000
11015000,20518000,12600000,20518000
600000,17000000,600000,14885000
600000,14885000,364000,14885000
364000,14885000,364000,10144984
364000,10144984,878000,10144984
878000,10144984,878000,5882000
878000,5882000,1260000,5882000
1260000,5882000,1260000,4267999
1260000,4267999,600000,4267999
600000,4267999,600000,4040000
600000,17000000,600000,14885000
600000,14885000,364000,14885000
364000,14885000,364000,10144984
364000,10144984,878000,10144984
878000,10144984,878000,5882000
878000,5882000,1260000,5882000
1260000,5882000,1260000,4040000
1260000,4040000,600000,4040000
600000,17000000,600000,14885000
600000,14885000,364000,14885000
364000,14885000,364000,10144984
364000,10144984,878000,10144984
878000,10144984,878000,5882000
878000,5882000,1260000,5882000
1260000,5882000,1260000,4040000
1260000,4040000,600000,4040000
600000,17000000,600000,14885000
600000,14885000,364000,14885000
364000,14885000,364000,10144984
364000,10144984,878000,10144984
878000,10144984,878000,5882000
878000,5882000,1260000,5882000
1260000,5882000,1260000,4267999
1260000,4267999,600000,4267999
600000,4267999,600000,4040000
22600000,10440000,22600000,8727000
22600000,8727000,22604000,8727000
16040000,9404000,16040000,9587000
16040000,9587000,16120000,9587000
16040000,9404000,16040000,9587000
16040000,9587000,16120000,9587000
16040000,9404000,16040000,9587000
16040000,9587000,16120000,9587000
16040000,9404000,16040000,9587000
16040000,9587000,16120000,9587000
16040000,9404000,16040000,9587000
16040000,9587000,16120000,9587000
16040000,9404000,16040000,9587000
16040000,9587000,16120000,9587000
16040000,9404000,16040000,9587000
16040000,9587000,16120000,9587000
16040000,9404000,16040000,9587000
16040000,9587000,16120000,9587000
16040000,9404000,16040000,9587000
16040000,9587000,16120000,9587000
16040000,9404000,16040000,9587000
16040000,9587000,16120000,9587000
16040000,9404000,16040000,9587000
16040000,9587000,16120000,9587000
1000000,19159998,1000000,19384002
1000000,19384002,920000,19384002
920000,19384002,920000,19410002
1000000,19159998,1000000,19384002
1000000,19384002,920000,19384002
920000,19384002,920000,19410002
11400000,272048,11400000,329000
11400000,329000,11069000,329000
11069000,329000,11069000,596944
11069000,596944,11480000,596944
16120000,9587000,16440000,9587000
16440000,9587000,16440000,9479998
10360000,439998,10360000,596944
10360000,596944,10600000,596944
10360000,439998,10360000,596944
10360000,596944,10600000,596944
11560000,119998,11560000,329000
11560000,329000,11069000,329000
11069000,329000,11069000,596944
11069000,596944,11480000,596944
10360000,439998,10360000,272048
10360000,272048,10600000,272048
10360000,439998,10360000,272048
10360000,272048,10600000,272048
120000,10760000,440000,10760000
440000,10760000,440000,10600000
120000,10760000,120000,10676000
120000,10676000,440000,10676000
440000,10676000,440000,10600000
11880000,20679998,12157136,20679998
12157136,20679998,12157136,20518000
12157136,20518000,12200000,20518000
505000,9400000,505000,10280000
505000,10280000,440000,10280000
680000,19159998,680000,19384002
680000,19384002,920000,19384002
920000,19384002,920000,19410002
280000,11000000,280000,10676000
280000,10676000,440000,10676000
440000,10676000,440000,10600000
280000,11000000,280000,10676000
280000,10676000,440000,10676000
440000,10676000,440000,10600000
280000,11000000,280000,10676000
280000,10676000,440000,10676000
440000,10676000,440000,10600000
280000,11000000,280000,10676000
280000,10676000,440000,10676000
440000,10676000,440000,10600000
280000,11000000,280000,10676000
280000,10676000,440000,10676000
440000,10676000,440000,10600000
280000,11000000,280000,10676000
280000,10676000,440000,10676000
440000,10676000,440000,10600000
280000,11000000,280000,10676000
280000,10676000,440000,10676000
440000,10676000,440000,10600000
280000,11000000,280000,10676000
280000,10676000,440000,10676000
440000,10676000,440000,10600000
280000,11000000,280000,10676000
280000,10676000,440000,10676000
440000,10676000,440000,10600000
280000,11000000,280000,10676000
280000,10676000,440000,10676000
440000,10676000,440000,10600000
440000,10600000,440000,10600000
440000,10600000,440000,10812000
440000,10812000,302000,10812000
302000,10812000,302000,11000000
302000,11000000,280000,11000000
440000,10600000,440000,10812000
440000,10812000,302000,10812000
302000,10812000,302000,11000000
302000,11000000,280000,11000000
22760000,9160000,22760000,9572000
22760000,9572000,22600000,9572000
22600000,9572000,22600000,9640000
1560000,9560000,600000,9560000
600000,9560000,600000,9640000
1560000,9560000,600000,9560000
600000,9560000,600000,9640000
600000,9640000,1524000,9640000
1524000,9640000,1524000,9560000
1524000,9560000,1560000,9560000
1560000,9560000,600000,9560000
600000,9560000,600000,9640000
505000,9400000,505000,10600000
505000,10600000,440000,10600000
505000,9400000,505000,10600000
505000,10600000,440000,10600000
505000,9400000,505000,10600000
505000,10600000,440000,10600000
505000,9400000,505000,10600000
505000,10600000,440000,10600000
505000,9400000,505000,10600000
505000,10600000,440000,10600000
505000,9400000,505000,10600000
505000,10600000,440000,10600000
505000,9400000,505000,10600000
505000,10600000,440000,10600000
505000,9400000,505000,10600000
505000,10600000,440000,10600000
505000,9400000,505000,10600000
505000,10600000,440000,10600000
505000,9400000,505000,10600000
505000,10600000,440000,10600000
505000,9400000,505000,10600000
505000,10600000,440000,10600000
16440000,9479998,16440000,8331956
16440000,8331956,16360000,8331956
16360000,8331956,16360000,8280000
16440000,9479998,16440000,8331956
16440000,8331956,16360000,8331956
16360000,8331956,16360000,8280000
16440000,9479998,16440000,8331956
16440000,8331956,16360000,8331956
16360000,8331956,16360000,8280000
16360000,8280000,16360000,9479998
16360000,9479998,16440000,9479998
16360000,8280000,16360000,9479998
16360000,9479998,16440000,9479998
16360000,8280000,16360000,9479998
16360000,9479998,16440000,9479998
7960000,8920000,8200000,8920000
8200000,8920000,8200000,8520000
8200000,8520000,8200000,8920000
8200000,8920000,7960000,8920000
8200000,8520000,8200000,8920000
8200000,8920000,7960000,8920000
8200000,8520000,8200000,8847000
8200000,8847000,7960000,8847000
7960000,8847000,7960000,8920000
8200000,8520000,8200000,8920000
8200000,8920000,7960000,8920000
8200000,8520000,8200000,8847000
8200000,8847000,7960000,8847000
7960000,8847000,7960000,8920000
8200000,8520000,8200000,8847000
8200000,8847000,7960000,8847000
7960000,8847000,7960000,8920000
8200000,8520000,8200000,8920000
8200000,8920000,7960000,8920000
8200000,8520000,8200000,8847000
8200000,8847000,7960000,8847000
7960000,8847000,7960000,8920000
8200000,8520000,8200000,8920000
8200000,8920000,7960000,8920000
8200000,8520000,8200000,8847000
8200000,8847000,7960000,8847000
7960000,8847000,7960000,8920000
8200000,8520000,8200000,8847000
8200000,8847000,7960000,8847000
7960000,8847000,7960000,8920000
8200000,8520000,8200000,8920000
8200000,8920000,7960000,8920000
8200000,8520000,8200000,8847000
8200000,8847000,7960000,8847000
7960000,8847000,7960000,8920000
8200000,8520000,8200000,8847000
8200000,8847000,7960000,8847000
7960000,8847000,7960000,8920000
7960000,8920000,7960000,8663368
7960000,8663368,8200000,8663368
8200000,8663368,8200000,8520000
7960000,8920000,7960000,8663368
7960000,8663368,8081632,8663368
8081632,8663368,8081632,8520000
8081632,8520000,8200000,8520000
7960000,8920000,7960000,8920000
7960000,8920000,8200000,8920000
8200000,8920000,8200000,8520000
7960000,8920000,7960000,8920000
7960000,8920000,7960000,8663368
7960000,8663368,8200000,8663368
8200000,8663368,8200000,8520000
7960000,8920000,7960000,8920000
7960000,8920000,7960000,8663368
7960000,8663368,8200000,8663368
8200000,8663368,8200000,8520000
7960000,8920000,7960000,8920000
8200000,8520000,8200000,8920000
8200000,8920000,7960000,8920000
8200000,8520000,8200000,8847000
8200000,8847000,7960000,8847000
7960000,8847000,7960000,8920000
8200000,8520000,8200000,8847000
8200000,8847000,7960000,8847000
7960000,8847000,7960000,8920000
8200000,8520000,8200000,8847000
8200000,8847000,7960000,8847000
7960000,8847000,7960000,8920000
8200000,8520000,8200000,8920000
8200000,8920000,7960000,8920000
8200000,8520000,8200000,8847000
8200000,8847000,7960000,8847000
7960000,8847000,7960000,8920000
8200000,8520000,8200000,8920000
8200000,8920000,7960000,8920000
8200000,8520000,8200000,8847000
8200000,8847000,7960000,8847000
7960000,8847000,7960000,8920000
8200000,8520000,8200000,8920000
8200000,8920000,7960000,8920000
8200000,8520000,8200000,8847000
8200000,8847000,7960000,8847000
7960000,8847000,7960000,8920000
8200000,8520000,8200000,8920000
8200000,8920000,7960000,8920000
8200000,8520000,8200000,8847000
8200000,8847000,7960000,8847000
7960000,8847000,7960000,8920000
8200000,8520000,8200000,8847000
8200000,8847000,7960000,8847000
7960000,8847000,7960000,8920000
8200000,8520000,8200000,8920000
8200000,8920000,7960000,8920000
8200000,8520000,8200000,8920000
8200000,8920000,7960000,8920000
8200000,8520000,8200000,8847000
8200000,8847000,7960000,8847000
7960000,8847000,7960000,8920000
7960000,8920000,8081632,8920000
8081632,8920000,8081632,8520000
8081632,8520000,8200000,8520000
8200000,8520000,8200000,8920000
8200000,8920000,7960000,8920000
7960000,8920000,7960000,8663368
7960000,8663368,8081632,8663368
8081632,8663368,8081632,8520000
8081632,8520000,8200000,8520000
7960000,8920000,8081632,8920000
8081632,8920000,8081632,8520000
8081632,8520000,8200000,8520000
8200000,8520000,8200000,8920000
8200000,8920000,7960000,8920000
8200000,8520000,8200000,8847000
8200000,8847000,7960000,8847000
7960000,8847000,7960000,8920000
8200000,8520000,8200000,8847000
8200000,8847000,7960000,8847000
7960000,8847000,7960000,8920000
8200000,8520000,8200000,8847000
8200000,8847000,7960000,8847000
7960000,8847000,7960000,8920000
7960000,8920000,7960000,8663368
