x1,y1,x2,y2
8840000,2600000,8840000,3150000
8840000,3150000,8680000,3150000
8680000,3150000,8680000,3880000
8680000,3880000,8760000,3880000
8840000,2600000,8840000,2307000
8840000,2307000,9569000,2307000
9569000,2307000,9569000,2239999
9569000,2239999,9490000,2239999
9490000,2239999,9490000,2200000
8840000,2600000,8840000,2249999
8840000,2249999,5642960,2249999
5642960,2249999,5642960,3759999
5642960,3759999,40000,3759999
40000,3759999,40000,4280000
8840000,2600000,8840000,2249999
8840000,2249999,5642960,2249999
5642960,2249999,5642960,3676999
5642960,3676999,280000,3676999
280000,3676999,280000,3660000
280000,3660000,215168,3660000
215168,3660000,215168,3336000
215168,3336000,190000,3336000
8760000,3880000,8760000,4116000
8760000,4116000,8425000,4116000
8425000,4116000,8425000,2600000
8425000,2600000,8840000,2600000
8760000,3880000,8760000,3150000
8760000,3150000,8600000,3150000
8600000,3150000,8600000,2639999
8600000,2639999,8840000,2639999
8840000,2639999,8840000,2600000
4840000,6120000,4840000,4815000
4840000,4815000,4440000,4815000
4440000,4815000,4440000,2902000
4440000,2902000,7741000,2902000
7741000,2902000,7741000,2239999
7741000,2239999,9450000,2239999
9450000,2239999,9450000,2200000
9450000,2200000,9490000,2200000
3560000,2280000,3560000,2894420
3560000,2894420,5641000,2894420
5641000,2894420,5641000,164080
5641000,164080,9482000,164080
9482000,164080,9482000,2200000
9482000,2200000,9490000,2200000
3560000,2280000,3560000,2886420
3560000,2886420,3640000,2886420
3640000,2886420,3640000,2902000
3640000,2902000,7741000,2902000
7741000,2902000,7741000,2199999
7741000,2199999,9450000,2199999
9450000,2199999,9450000,2249999
9450000,2249999,5642960,2249999
5642960,2249999,5642960,2902000
5642960,2902000,3640000,2902000
3640000,2902000,3640000,2902000
3640000,2902000,7741000,2902000
7741000,2902000,7741000,2120000
7741000,2120000,9490000,2120000
9490000,2120000,9490000,2200000
8944000,3226998,6636000,3226998
6636000,3226998,6636000,3439999
6636000,3439999,6596000,3439999
6596000,3439999,6596000,3799999
6596000,3799999,226000,3799999
226000,3799999,226000,3839999
226000,3839999,215168,3839999
215168,3839999,215168,3336000
215168,3336000,190000,3336000
4840000,360000,5635000,360000
5635000,360000,5635000,178900
5635000,178900,5641000,178900
5641000,178900,5641000,439999
5641000,439999,6120000,439999
6120000,439999,6120000,3961999
6120000,3961999,6200000,3961999
6200000,3961999,6200000,4520000
6200000,4520000,6120000,4520000
4840000,6120000,4840000,4899000
4840000,4899000,4680000,4899000
4680000,4899000,4680000,4815000
4680000,4815000,6691000,4815000
6691000,4815000,6691000,2912000
6691000,2912000,6760000,2912000
130000,3554000,130000,3676999
130000,3676999,3480000,3676999
3480000,3676999,3480000,6234080
3480000,6234080,8440000,6234080
8440000,6234080,8440000,6198998
4840000,6120000,4840000,4899000
4840000,4899000,4360000,4899000
4360000,4899000,4360000,4815000
4360000,4815000,7045000,4815000
7045000,4815000,7045000,2950000
7045000,2950000,7995168,2950000
7995168,2950000,7995168,2920000
7995168,2920000,8040000,2920000
2920000,3560000,1015000,3560000
1015000,3560000,1015000,3676999
1015000,3676999,226000,3676999
226000,3676999,226000,3660000
226000,3660000,146000,3660000
146000,3660000,146000,3554000
146000,3554000,130000,3554000
9490000,2200000,9470000,2200000
9470000,2200000,9470000,2239999
9470000,2239999,5642960,2239999
5642960,2239999,5642960,3226999
5642960,3226999,760000,3226999
760000,3226999,760000,3283000
760000,3283000,215168,3283000
215168,3283000,215168,3336000
215168,3336000,190000,3336000
9490000,2200000,9490000,2862000
9490000,2862000,8760000,2862000
8760000,2862000,8760000,5160000
8760000,5160000,9080000,5160000
8440000,6198998,8680000,6198998
8680000,6198998,8680000,5964999
8680000,5964999,8900000,5964999
8900000,5964999,8900000,5833000
8900000,5833000,8900000,5833000
8900000,5833000,8900000,3150000
8900000,3150000,8455000,3150000
8455000,3150000,8455000,2307000
8455000,2307000,9569000,2307000
9569000,2307000,9569000,2239999
9569000,2239999,9490000,2239999
9490000,2239999,9490000,2200000
8440000,6198998,8440000,6234080
8440000,6234080,7037352,6234080
7037352,6234080,7037352,5931000
7037352,5931000,6480000,5931000
6480000,5931000,6480000,5187000
6480000,5187000,6360000,5187000
6360000,5187000,6360000,4147999
6360000,4147999,6315000,4147999
6315000,4147999,6315000,3961999
6315000,3961999,6596000,3961999
6596000,3961999,6596000,2244999
6596000,2244999,9400000,2244999
9400000,2244999,9400000,2253000
9400000,2253000,9482000,2253000
9482000,2253000,9482000,2200000
9482000,2200000,9490000,2200000
8440000,6198998,7305000,6198998
7305000,6198998,7305000,6234080
7305000,6234080,3800000,6234080
3800000,6234080,3800000,2894420
3800000,2894420,2890000,2894420
2890000,2894420,2890000,2280000
2890000,2280000,3560000,2280000
8440000,6198998,7305000,6198998
7305000,6198998,7305000,6234080
7305000,6234080,4440000,6234080
4440000,6234080,4440000,4899000
4440000,4899000,4360000,4899000
4360000,4899000,4360000,4815000
4360000,4815000,5975512,4815000
5975512,4815000,5975512,3079998
5975512,3079998,4680000,3079998
3560000,2280000,3560000,2886420
3560000,2886420,3369000,2886420
3369000,2886420,3369000,2894420
3369000,2894420,675000,2894420
675000,2894420,675000,3283000
675000,3283000,215168,3283000
215168,3283000,215168,3336000
215168,3336000,190000,3336000
3560000,2280000,5641000,2280000
5641000,2280000,5641000,164080
5641000,164080,9470000,164080
9470000,164080,9470000,2768000
9470000,2768000,7760000,2768000
7760000,2768000,7760000,2950000
7760000,2950000,6643000,2950000
6643000,2950000,6643000,3719999
6643000,3719999,8425000,3719999
8425000,3719999,8425000,4881999
8425000,4881999,8644000,4881999
8644000,4881999,8644000,4881999
8644000,4881999,9072652,4881999
9072652,4881999,9072652,5160000
9072652,5160000,9080000,5160000
8440000,6198998,8440000,6148999
8440000,6148999,8600000,6148999
8600000,6148999,8600000,6108000
8600000,6108000,9030000,6108000
9030000,6108000,9030000,5833000
9030000,5833000,8840000,5833000
8840000,5833000,8840000,4757000
8840000,4757000,8669000,4757000
8669000,4757000,8669000,4719999
8669000,4719999,8655000,4719999
8655000,4719999,8655000,2253000
8655000,2253000,9470000,2253000
9470000,2253000,9470000,164080
9470000,164080,4840000,164080
4840000,164080,4840000,360000
8440000,6198998,8440000,6108000
8440000,6108000,9030000,6108000
9030000,6108000,9030000,5879999
9030000,5879999,8924000,5879999
8924000,5879999,8924000,4599999
8924000,4599999,8655000,4599999
8655000,4599999,8655000,2253000
8655000,2253000,9470000,2253000
9470000,2253000,9470000,164080
9470000,164080,4840000,164080
4840000,164080,4840000,360000
8440000,6198998,8440000,6098000
8440000,6098000,7880000,6098000
7880000,6098000,7880000,5480000
8440000,6198998,8376000,6198998
8376000,6198998,8376000,5493000
8376000,5493000,7880000,5493000
7880000,5493000,7880000,5480000
9080000,5160000,9080000,4541000
9080000,4541000,9148000,4541000
9148000,4541000,9148000,3509000
9148000,3509000,8966000,3509000
8966000,3509000,8966000,3226998
8966000,3226998,8944000,3226998
9080000,5160000,9080000,4541000
9080000,4541000,8924000,4541000
8924000,4541000,8924000,3309000
8924000,3309000,8974000,3309000
8974000,3309000,8974000,3257000
8974000,3257000,8944000,3257000
8944000,3257000,8944000,3226998
9080000,5160000,9080000,4498000
9080000,4498000,8680000,4498000
8680000,4498000,8680000,3199999
8680000,3199999,8760000,3199999
8760000,3199999,8760000,3150000
8760000,3150000,8924000,3150000
8924000,3150000,8924000,3226998
8924000,3226998,8944000,3226998
9080000,5160000,8669000,5160000
8669000,5160000,8669000,5480000
8669000,5480000,7880000,5480000
9080000,5160000,8697000,5160000
8697000,5160000,8697000,5197000
8697000,5197000,7965000,5197000
7965000,5197000,7965000,5480000
7965000,5480000,7880000,5480000
9080000,5160000,8680000,5160000
8680000,5160000,8680000,4796000
8680000,4796000,7741000,4796000
7741000,4796000,7741000,3839999
7741000,3839999,7640000,3839999
7640000,3839999,7640000,3800000
8440000,6198998,8440000,6108000
8440000,6108000,8703000,6108000
8703000,6108000,8703000,5833000
8703000,5833000,8760000,5833000
8760000,5833000,8760000,4541000
8760000,4541000,8068972,4541000
8068972,4541000,8068972,2920000
8068972,2920000,8040000,2920000
4680000,3079998,6596000,3079998
6596000,3079998,6596000,3079999
6596000,3079999,8977000,3079999
8977000,3079999,8977000,4515000
8977000,4515000,9176998,4515000
9176998,4515000,9176998,5160000
9176998,5160000,9080000,5160000
8440000,6198998,8703000,6198998
8703000,6198998,8703000,6011000
8703000,6011000,8977000,6011000
8977000,6011000,8977000,5833000
8977000,5833000,8944000,5833000
8944000,5833000,8944000,5162999
8944000,5162999,9080000,5162999
9080000,5162999,9080000,5160000
7640000,3800000,8900000,3800000
8900000,3800000,8900000,4541000
8900000,4541000,8900000,4541000
8900000,4541000,8900000,5790000
8900000,5790000,8924000,5790000
8924000,5790000,8924000,6004999
8924000,6004999,9148000,6004999
9148000,6004999,9148000,6098000
9148000,6098000,9148000,6098000
9148000,6098000,9148000,6198998
9148000,6198998,8440000,6198998
7640000,3800000,7640000,4799120
7640000,4799120,8840000,4799120
8840000,4799120,8840000,5964999
8840000,5964999,8680000,5964999
8680000,5964999,8680000,6198998
8680000,6198998,8440000,6198998
7880000,5480000,7030000,5480000
7030000,5480000,7030000,4823000
7030000,4823000,6680000,4823000
6680000,4823000,6680000,4600000
7880000,5480000,7084000,5480000
7084000,5480000,7084000,5108999
7084000,5108999,6680000,5108999
6680000,5108999,6680000,4600000
7880000,5480000,7084000,5480000
7084000,5480000,7084000,5039999
7084000,5039999,6680000,5039999
6680000,5039999,6680000,4600000
7880000,5480000,7880000,5068999
7880000,5068999,6680000,5068999
6680000,5068999,6680000,4600000
7880000,5480000,7084000,5480000
7084000,5480000,7084000,4806000
7084000,4806000,6680000,4806000
6680000,4806000,6680000,4600000
7880000,5480000,7880000,4896000
7880000,4896000,7084000,4896000
7084000,4896000,7084000,4891999
7084000,4891999,7006000,4891999
7006000,4891999,7006000,4639999
7006000,4639999,6680000,4639999
6680000,4639999,6680000,4600000
7880000,5480000,7084000,5480000
7084000,5480000,7084000,5400000
7084000,5400000,6691000,5400000
6691000,5400000,6691000,5165999
6691000,5165999,6654000,5165999
6654000,5165999,6654000,4600000
6654000,4600000,6680000,4600000
7880000,5480000,6691000,5480000
6691000,5480000,6691000,5165999
6691000,5165999,6654000,5165999
6654000,5165999,6654000,4600000
6654000,4600000,6680000,4600000
7880000,5480000,7084000,5480000
7084000,5480000,7084000,5466000
7084000,5466000,6680000,5466000
6680000,5466000,6680000,4600000
2920000,3560000,5975512,3560000
5975512,3560000,5975512,4896000
5975512,4896000,3480000,4896000
3480000,4896000,3480000,5466000
3480000,5466000,7034352,5466000
7034352,5466000,7034352,5493000
7034352,5493000,7880000,5493000
7880000,5493000,7880000,5480000
2920000,3560000,3560000,3560000
3560000,3560000,3560000,4806000
3560000,4806000,3480000,4806000
3480000,4806000,3480000,5466000
3480000,5466000,7034352,5466000
7034352,5466000,7034352,5493000
7034352,5493000,7880000,5493000
7880000,5493000,7880000,5480000
2920000,3560000,3480000,3560000
3480000,3560000,3480000,5254000
3480000,5254000,7034352,5254000
7034352,5254000,7034352,5254000
7034352,5254000,7084000,5254000
7084000,5254000,7084000,5480000
7084000,5480000,7880000,5480000
4840000,360000,5635000,360000
5635000,360000,5635000,164080
5635000,164080,9470000,164080
9470000,164080,9470000,2862000
9470000,2862000,7760000,2862000
7760000,2862000,7760000,4197000
7760000,4197000,6200000,4197000
6200000,4197000,6200000,5466000
6200000,5466000,7084000,5466000
7084000,5466000,7084000,5493000
7084000,5493000,7880000,5493000
7880000,5493000,7880000,5480000
7880000,5480000,7880000,3150000
7880000,3150000,8390000,3150000
8390000,3150000,8390000,3119999
8390000,3119999,8974000,3119999
8974000,3119999,8974000,3119999
8974000,3119999,8977000,3119999
8977000,3119999,8977000,3199999
8977000,3199999,8944000,3199999
8944000,3199999,8944000,3226998
5000000,5640000,5000000,4799120
5000000,4799120,6307000,4799120
6307000,4799120,6307000,4477999
6307000,4477999,6654000,4477999
6654000,4477999,6654000,4600000
6654000,4600000,6680000,4600000
5000000,5640000,5000000,4901000
5000000,4901000,6040000,4901000
6040000,4901000,6040000,4477999
6040000,4477999,6289000,4477999
6289000,4477999,6289000,4477999
6289000,4477999,6654000,4477999
6654000,4477999,6654000,4600000
6654000,4600000,6680000,4600000
5000000,5640000,5000000,4799120
5000000,4799120,6307000,4799120
6307000,4799120,6307000,4600000
6307000,4600000,6680000,4600000
5000000,5640000,6691000,5640000
6691000,5640000,6691000,5187000
6691000,5187000,6760000,5187000
6760000,5187000,6760000,4600000
6760000,4600000,6680000,4600000
5000000,5640000,5000000,4899000
5000000,4899000,6120000,4899000
6120000,4899000,6120000,4600000
6120000,4600000,6680000,4600000
5000000,5640000,6266000,5640000
6266000,5640000,6266000,4798120
6266000,4798120,6315000,4798120
6315000,4798120,6315000,4600000
6315000,4600000,6680000,4600000
5000000,5640000,6249000,5640000
6249000,5640000,6249000,5119999
6249000,5119999,6654000,5119999
6654000,5119999,6654000,4600000
6654000,4600000,6680000,4600000
5000000,5640000,6480000,5640000
6480000,5640000,6480000,5187000
6480000,5187000,6596000,5187000
6596000,5187000,6596000,4600000
6596000,4600000,6680000,4600000
5000000,5640000,6760000,5640000
6760000,5640000,6760000,5187000
6760000,5187000,6808000,5187000
6808000,5187000,6808000,4639999
6808000,4639999,6680000,4639999
6680000,4639999,6680000,4600000
5000000,5640000,6643000,5640000
6643000,5640000,6643000,5187000
6643000,5187000,6654000,5187000
6654000,5187000,6654000,4600000
6654000,4600000,6680000,4600000
3560000,2280000,5641000,2280000
5641000,2280000,5641000,164080
5641000,164080,9470000,164080
9470000,164080,9470000,2862000
9470000,2862000,7760000,2862000
7760000,2862000,7760000,4799120
7760000,4799120,7045000,4799120
7045000,4799120,7045000,5223000
7045000,5223000,7778168,5223000
7778168,5223000,7778168,5480000
7778168,5480000,7880000,5480000
6680000,4600000,6680000,3265000
6680000,3265000,9072652,3265000
9072652,3265000,9072652,2253000
9072652,2253000,9470000,2253000
9470000,2253000,9470000,164080
9470000,164080,5641000,164080
5641000,164080,5641000,2894420
5641000,2894420,3800000,2894420
3800000,2894420,3800000,2280000
3800000,2280000,3560000,2280000
190000,3336000,190000,3272000
190000,3272000,675000,3272000
675000,3272000,675000,164080
675000,164080,9470000,164080
9470000,164080,9470000,2253000
9470000,2253000,8120000,2253000
8120000,2253000,8120000,2564000
8120000,2564000,8840000,2564000
8840000,2564000,8840000,2600000
3560000,2280000,3560000,2886420
3560000,2886420,2890000,2886420
2890000,2886420,2890000,2894420
2890000,2894420,3369000,2894420
3369000,2894420,3369000,2902000
3369000,2902000,6760000,2902000
6760000,2902000,6760000,2912000
8440000,6198998,8440000,6108000
8440000,6108000,8703000,6108000
8703000,6108000,8703000,2253000
8703000,2253000,9470000,2253000
9470000,2253000,9470000,164080
9470000,164080,5641000,164080
5641000,164080,5641000,2894420
5641000,2894420,3800000,2894420
3800000,2894420,3800000,2280000
3800000,2280000,3560000,2280000
4840000,360000,5635000,360000
5635000,360000,5635000,164080
5635000,164080,9470000,164080
9470000,164080,9470000,2253000
9470000,2253000,8120000,2253000
8120000,2253000,8120000,2763999
8120000,2763999,8966000,2763999
8966000,2763999,8966000,3079999
8966000,3079999,8977000,3079999
8977000,3079999,8977000,3199999
8977000,3199999,8944000,3199999
8944000,3199999,8944000,3226998
8944000,3226998,7760000,3226998
7760000,3226998,7760000,2761999
7760000,2761999,5642960,2761999
5642960,2761999,5642960,2902000
5642960,2902000,3800000,2902000
3800000,2902000,3800000,2894420
3800000,2894420,2890000,2894420
2890000,2894420,2890000,2307000
2890000,2307000,3560000,2307000
3560000,2307000,3560000,2280000
8840000,2600000,8840000,2285000
8840000,2285000,8455000,2285000
8455000,2285000,8455000,2239999
8455000,2239999,5642960,2239999
5642960,2239999,5642960,2199999
5642960,2199999,3560000,2199999
3560000,2199999,3560000,2280000
7640000,3800000,7640000,3199999
7640000,3199999,8470000,3199999
8470000,3199999,8470000,3199999
8470000,3199999,8900000,3199999
8900000,3199999,8900000,3199999
8900000,3199999,8924000,3199999
8924000,3199999,8924000,3226998
8924000,3226998,8944000,3226998
7640000,3800000,7640000,3199999
7640000,3199999,8470000,3199999
8470000,3199999,8470000,3176999
8470000,3176999,8944000,3176999
8944000,3176999,8944000,3226998
7640000,3800000,8455000,3800000
8455000,3800000,8455000,3719999
8455000,3719999,8944000,3719999
8944000,3719999,8944000,3309000
8944000,3309000,8974000,3309000
8974000,3309000,8974000,3226998
8974000,3226998,8944000,3226998
7640000,3800000,8425000,3800000
8425000,3800000,8425000,3940999
8425000,3940999,8924000,3940999
8924000,3940999,8924000,3226998
8924000,3226998,8944000,3226998
7640000,3800000,6691000,3800000
6691000,3800000,6691000,3645999
6691000,3645999,4727000,3645999
4727000,3645999,4727000,3079998
4727000,3079998,4680000,3079998
9080000,5160000,9080000,4498000
9080000,4498000,8680000,4498000
8680000,4498000,8680000,3919999
8680000,3919999,8760000,3919999
8760000,3919999,8760000,3880000
5000000,5640000,5000000,4815000
5000000,4815000,4680000,4815000
4680000,4815000,4680000,3079998
